cliente_id,data_compra,valor
1124,2025-12-12,709.57
1125,2026-03-02,292.02
1125,2026-02-21,255.41
1125,2026-01-06,383.29
1125,2025-12-24,235.69
1125,2025-10-19,606.54
1126,2025-10-10,183.96
1126,2025-08-23,304.1
1126,2025-07-23,195.95
1126,2025-05-13,69.71
1127,2026-04-29,315.75
1128,2026-03-04,164.59
1128,2025-12-14,638.33
1128,2025-02-01,335.43
1129,2025-07-28,251.39
1129,2025-07-09,198.36
1129,2025-07-06,204.54
1129,2025-06-17,438.58
1130,2026-01-15,253.65
1130,2026-01-07,310.53
1130,2025-11-22,272.81
1130,2025-08-22,392.0
1130,2025-07-05,286.63
1131,2026-01-05,260.11
1131,2025-11-06,353.17
1131,2025-10-03,100.14
1131,2025-05-22,161.08
1132,2026-03-30,410.22
1132,2025-11-28,437.28
1132,2025-11-17,732.29
1132,2025-06-01,434.64
1132,2025-05-15,458.33
1132,2025-02-08,904.35
1132,2024-09-12,377.99
1132,2024-07-25,355.31
1133,2026-04-16,521.16
1133,2026-03-04,425.42
1133,2026-01-29,584.56
1133,2025-12-26,751.88
1133,2025-12-23,326.97
1133,2025-11-30,538.45
1133,2025-11-29,191.32
1133,2025-11-21,874.95
1133,2025-11-05,251.31
1133,2025-08-30,263.14
1133,2025-08-07,461.74
1133,2025-08-03,639.82
1133,2025-07-16,351.2
1133,2025-07-04,629.65
1134,2025-12-07,356.48
1134,2025-06-12,843.26
1134,2025-05-31,200.59
1134,2025-01-28,785.36
1135,2026-05-05,176.1
1135,2026-02-03,452.91
1135,2026-01-17,323.56
1135,2026-01-10,339.43
1135,2026-01-06,246.28
1135,2025-12-14,805.64
1135,2025-12-11,320.68
1135,2025-10-10,637.61
1135,2025-06-01,992.64
1135,2025-05-12,274.45
1135,2025-04-01,211.9
1135,2025-01-02,408.38
1135,2024-12-27,484.2
1135,2024-12-19,320.73
1135,2024-12-07,578.03
1135,2024-10-21,280.79
1135,2024-10-14,568.7
1136,2024-11-17,127.62
1137,2026-06-04,92.82
1137,2025-10-10,217.99
1137,2025-08-23,197.67
1138,2026-05-23,554.57
1138,2026-04-08,222.56
1138,2026-03-24,144.28
1138,2026-03-02,121.76
1138,2025-07-17,241.57
1138,2025-07-16,258.88
1138,2025-01-07,140.31
1139,2026-02-12,212.05
1139,2025-07-30,230.85
1139,2025-06-23,133.2
1139,2025-06-19,291.1
1139,2025-05-18,257.18
1139,2025-01-22,267.86
1140,2026-05-18,129.79
1140,2026-04-18,159.08
1141,2026-05-09,283.55
1141,2026-04-13,285.56
1141,2026-04-01,251.24
1141,2025-09-07,171.75
1141,2025-09-06,178.49
1141,2025-05-30,530.86
1141,2025-02-17,266.41
1141,2024-11-27,179.07
1141,2024-10-17,437.21
1142,2026-05-24,234.97
1142,2026-05-17,146.89
1142,2025-09-10,318.39
1143,2025-10-17,570.41
1143,2025-03-08,123.48
1143,2025-02-05,93.91
1143,2025-01-26,267.0
1144,2026-02-26,346.91
1144,2025-12-26,202.62
1144,2025-10-17,240.83
1144,2025-09-17,583.6
1144,2025-09-09,60.02
1144,2025-07-26,276.96
1145,2026-05-28,206.42
1145,2026-05-28,454.73
1145,2026-05-26,384.21
1145,2026-05-25,293.18
1145,2026-05-25,203.13
1145,2026-05-21,296.12
1146,2026-01-06,213.24
1146,2026-01-01,361.81
1146,2025-10-25,360.51
1146,2025-09-26,184.49
1146,2025-07-27,273.77
1146,2025-02-28,269.91
1146,2024-12-14,149.4
1147,2026-05-29,119.18
1147,2026-05-29,218.02
1147,2026-05-29,190.94
1148,2025-08-14,143.78
1148,2025-08-05,315.41
1148,2025-07-04,122.3
1148,2025-01-13,150.3
1149,2026-05-16,378.68
1149,2026-03-17,480.0
1149,2026-02-10,315.94
1149,2025-10-18,268.24
1149,2025-08-26,244.64
1149,2025-06-21,602.12
1149,2025-05-13,287.8
1149,2025-04-30,644.67
1150,2026-05-25,566.0
1150,2026-05-13,257.02
1150,2026-04-15,562.87
1150,2026-04-12,198.89
1150,2026-02-15,435.46
1150,2026-02-02,1042.64
1150,2026-01-30,644.83
1150,2025-12-30,261.13
1150,2025-11-19,314.31
1150,2025-10-24,290.35
1151,2026-06-05,221.39
1151,2026-06-01,103.12
1151,2026-05-15,168.24
1151,2026-05-05,235.31
1151,2026-04-24,512.06
1151,2026-04-13,259.92
1151,2026-04-07,488.64
1151,2026-04-02,106.12
1152,2025-12-30,232.74
1152,2025-07-11,160.75
1152,2025-06-13,101.9
1152,2024-10-16,147.8
1153,2026-05-29,389.56
1153,2026-05-28,763.57
1153,2026-05-22,702.59
1153,2026-05-20,355.04
1153,2026-05-13,369.55
1153,2026-05-11,122.98
1153,2026-05-07,412.97
1153,2026-05-05,439.27
1153,2026-04-29,159.48
1153,2026-04-29,349.72
1153,2026-04-19,461.48
1153,2026-04-15,171.16
1154,2026-04-06,216.97
1154,2026-04-02,302.99
1154,2025-10-24,652.57
1154,2025-10-07,412.1
1154,2025-05-27,184.55
1155,2025-10-24,337.81
1155,2025-10-07,385.51
1155,2025-03-31,560.55
1155,2025-03-30,838.04
1155,2024-09-25,990.73
1155,2024-06-08,235.8
1156,2026-03-20,458.94
1156,2025-04-28,178.12
1156,2025-02-08,331.5
1156,2025-01-19,294.2
1157,2026-01-17,379.34
1157,2026-01-09,339.53
1157,2025-11-26,745.44
1157,2025-10-17,279.11
1157,2025-09-01,304.09
1157,2025-04-15,342.87
1158,2026-05-31,460.52
1158,2026-05-28,613.39
1158,2026-05-28,275.6
1158,2026-05-25,1145.09
1158,2026-05-24,568.69
1158,2026-05-22,577.57
1158,2026-05-22,753.08
1158,2026-05-19,396.31
1158,2026-05-19,475.9
1158,2026-05-14,552.6
1158,2026-05-10,267.65
1158,2026-04-19,447.54
1159,2026-03-22,107.17
1159,2025-10-05,266.28
1159,2025-04-24,337.25
1159,2025-02-22,312.08
1159,2025-01-27,435.02
1159,2025-01-15,196.24
1160,2026-05-25,343.89
1160,2026-05-23,974.34
1160,2026-05-12,351.37
1160,2026-04-30,551.65
1160,2026-04-28,410.39
1160,2026-04-08,537.85
1160,2026-04-01,512.78
1160,2026-03-02,277.99
1160,2026-01-31,1099.97
1160,2026-01-26,173.04
1160,2026-01-22,449.68
1160,2025-12-22,395.6
1160,2025-11-15,321.67
1160,2025-09-21,770.78
1160,2025-09-01,504.09
1160,2025-09-01,64.92
1160,2025-08-31,361.74
1161,2026-02-19,136.86
1161,2026-01-13,343.96
1162,2026-04-01,278.19
1162,2025-12-13,456.58
1162,2025-10-05,289.52
1162,2025-08-16,203.93
1162,2025-03-21,334.38
1162,2025-02-09,530.94
1162,2025-02-01,491.95
1163,2026-05-15,80.31
1164,2025-11-28,246.68
1164,2025-07-20,217.08
1164,2025-06-16,53.61
1164,2025-05-21,132.66
1164,2025-04-27,460.96
1165,2026-06-14,179.83
1165,2026-05-07,342.01
1165,2026-04-09,142.05
1165,2026-01-30,280.63
1165,2026-01-19,881.71
1165,2025-06-13,388.21
1165,2025-01-06,138.84
1165,2024-12-02,116.93
1166,2026-05-17,733.7
1166,2026-04-26,170.34
1166,2026-03-31,524.08
1166,2026-03-31,275.58
1166,2025-12-20,424.0
1166,2025-11-23,658.75
1166,2025-11-21,373.1
1166,2025-10-15,50.01
1167,2026-06-02,258.33
1167,2026-05-28,186.66
1167,2026-05-28,340.9
1168,2025-12-27,386.06
1168,2025-08-03,153.06
1168,2024-09-25,171.02
1169,2025-10-29,218.65
1169,2025-07-18,427.23
1169,2025-04-28,116.55
1169,2025-01-29,215.34
1169,2024-12-21,254.86
1170,2026-03-22,598.38
1170,2026-03-18,90.83
1170,2026-03-02,172.49
1170,2026-02-24,458.66
1170,2025-11-16,438.01
1170,2025-09-11,225.66
1170,2025-07-13,104.18
1170,2025-05-25,132.9
1171,2025-08-21,113.59
1171,2025-08-15,227.55
1171,2025-05-04,137.83
1171,2025-04-19,112.68
1171,2025-01-18,86.02
1171,2024-10-18,108.94
1172,2026-05-29,186.11
1172,2026-04-11,367.19
1172,2025-07-28,131.18
1172,2025-07-08,378.08
1172,2025-06-28,428.12
1172,2025-05-03,127.43
1172,2025-03-19,171.39
1172,2024-12-29,192.98
1173,2025-07-31,96.36
1174,2026-03-05,359.5
1174,2025-12-14,83.49
1174,2025-12-04,254.21
1175,2025-08-17,244.44
1175,2025-07-12,611.7
1175,2025-06-13,119.34
1175,2025-06-04,309.74
1175,2025-03-19,175.82
1176,2026-05-19,196.5
1176,2026-04-26,249.57
1176,2026-04-16,153.37
1177,2026-02-06,74.89
1177,2025-07-20,98.16
1177,2025-07-01,672.23
1177,2025-06-16,390.8
1177,2025-05-24,438.41
1177,2025-03-20,85.79
1178,2026-05-20,485.44
1178,2026-05-18,1040.07
1178,2026-05-14,638.89
1178,2026-03-07,223.96
1178,2025-12-09,383.81
1178,2025-11-11,180.74
1178,2025-10-28,601.52
1178,2025-07-01,476.47
1178,2025-06-12,832.33
1178,2025-06-02,245.61
1178,2025-03-21,270.26
1179,2026-01-24,50.37
1179,2026-01-14,762.1
1179,2025-12-14,187.72
1179,2025-11-26,259.52
1179,2025-09-16,351.21
1180,2026-03-15,95.01
1181,2026-04-24,659.34
1181,2026-04-23,537.05
1181,2026-04-19,190.1
1181,2026-04-18,403.4
1181,2026-04-18,267.16
1181,2026-04-16,146.49
1181,2026-04-13,210.73
1181,2026-04-08,140.7
1181,2026-04-07,276.43
1181,2026-04-06,498.68
1181,2026-04-02,808.7
1181,2026-04-01,262.74
1181,2026-03-27,175.93
1182,2026-04-24,437.49
1182,2026-03-15,792.03
1182,2026-02-07,266.91
1182,2026-01-29,669.24
1182,2025-11-23,291.42
1182,2025-09-27,140.1
1182,2025-08-29,762.13
1182,2025-07-19,529.34
1182,2025-05-27,353.16
1182,2025-05-22,845.99
1182,2025-04-14,299.27
1182,2025-02-26,250.64
1182,2025-02-15,394.45
1183,2026-06-15,198.5
1183,2026-05-04,523.99
1183,2026-05-03,326.66
1183,2026-04-25,276.53
1183,2026-04-21,374.41
1183,2026-04-19,261.23
1183,2026-04-14,219.81
1183,2026-03-26,1218.85
1183,2026-03-09,336.11
1183,2026-02-20,71.02
1184,2026-04-07,213.91
1184,2025-07-25,105.67
1185,2026-02-16,218.35
1186,2026-05-23,502.83
1186,2026-05-03,567.28
1186,2026-02-25,287.74
1186,2026-02-11,632.28
1186,2026-01-30,383.0
1186,2026-01-23,611.66
1186,2025-11-14,551.99
1186,2025-10-23,492.74
1186,2025-09-30,570.33
1186,2025-06-15,385.6
1186,2025-06-04,264.48
1186,2025-05-08,386.48
1186,2025-04-28,525.53
1187,2026-02-27,462.2
1187,2026-02-09,596.79
1187,2025-12-01,239.47
1187,2025-11-05,511.72
1187,2025-10-10,261.14
1187,2025-08-09,349.99
1188,2026-03-29,435.4
1188,2026-03-24,615.37
1188,2026-02-28,232.26
1188,2026-02-18,213.07
1188,2026-02-10,713.79
1188,2026-01-15,187.32
1188,2025-11-02,307.26
1189,2025-10-12,318.07
1189,2025-07-28,139.43
1189,2025-03-25,331.27
1190,2026-04-15,546.39
1190,2026-02-28,244.87
1190,2026-02-23,443.95
1190,2026-02-08,450.76
1190,2025-12-25,293.9
1190,2025-12-11,482.94
1190,2025-11-18,90.14
1190,2025-11-14,207.09
1190,2025-11-12,534.0
1190,2025-10-24,337.33
1191,2026-05-17,199.0
1192,2026-04-28,482.64
1193,2026-05-26,92.29
1193,2026-05-24,500.93
1193,2026-04-06,481.59
1193,2026-03-22,240.96
1193,2026-03-21,441.93
1194,2026-05-31,89.81
1194,2026-05-25,649.14
1194,2026-05-06,547.46
1194,2026-04-04,299.33
1194,2026-03-21,209.99
1194,2026-03-07,582.37
1194,2026-02-12,494.72
1194,2026-01-21,104.73
1194,2025-12-22,265.76
1194,2025-08-26,620.56
1195,2026-02-15,126.27
1195,2025-12-14,265.17
1195,2025-03-29,366.09
1196,2026-05-22,391.66
1196,2026-05-15,159.83
1196,2026-02-04,99.7
1196,2025-09-10,226.59
1196,2025-06-27,288.78
1197,2026-04-03,333.17
1197,2026-02-25,303.17
1197,2026-02-14,407.69
1198,2025-12-27,141.87
1199,2026-06-07,771.11
1199,2026-05-17,239.28
1199,2026-04-17,572.24
1199,2026-04-12,303.21
1199,2026-04-06,340.56
1199,2026-02-01,567.66
1199,2025-12-02,442.13
1199,2025-11-18,265.12
1199,2025-10-31,430.7
1199,2025-09-14,259.28
1199,2025-07-22,329.19
1199,2025-07-03,190.44
1200,2026-04-16,147.8
1200,2026-02-03,721.11
1200,2026-01-30,280.27
1200,2025-12-10,428.56
1200,2025-10-17,132.44
1200,2025-07-05,122.39
1200,2025-06-28,278.28
1200,2025-05-09,241.24
1200,2025-04-26,534.83
1200,2025-01-16,169.19
1201,2026-04-19,453.45
1202,2025-12-01,166.15
1202,2025-06-20,70.23
1202,2024-12-28,244.83
1203,2025-12-18,324.94
1203,2025-12-17,112.53
1203,2025-12-02,243.05
1203,2025-11-10,385.19
1203,2025-10-31,560.89
1203,2025-10-21,325.11
1204,2026-04-08,362.0
1204,2026-01-28,386.73
1204,2026-01-16,241.15
1204,2025-09-19,465.83
1204,2025-01-08,156.13
1205,2025-11-22,352.81
1205,2025-09-11,237.45
1206,2026-05-01,697.55
1206,2026-02-27,434.22
1206,2026-01-11,401.06
1206,2026-01-05,379.78
1206,2025-12-21,475.04
1206,2025-09-24,1312.77
1206,2025-07-29,120.97
1206,2025-07-11,77.49
1206,2025-07-03,591.98
1206,2025-06-06,230.7
1206,2025-01-26,485.19
1206,2025-01-18,448.29
1207,2026-05-06,234.76
1207,2025-04-25,508.23
1208,2026-01-27,292.72
1208,2026-01-03,557.75
1208,2026-01-02,184.99
1208,2025-12-31,213.16
1208,2025-10-26,254.04
1208,2025-09-21,155.17
1208,2025-08-15,150.06
1208,2025-07-01,166.89
1208,2025-06-28,240.27
1208,2025-06-27,353.5
1209,2025-10-10,120.01
1209,2025-05-15,235.96
1209,2024-11-28,148.56
1209,2024-11-27,368.15
1210,2026-03-16,242.41
1210,2026-03-12,90.24
1210,2026-02-21,213.23
1210,2026-02-09,112.86
1210,2026-02-08,357.81
1210,2026-02-06,157.19
1211,2026-02-11,333.67
1211,2026-01-11,729.71
1211,2025-12-15,184.73
1212,2026-04-26,667.36
1212,2026-01-07,216.7
1212,2026-01-05,714.35
1212,2025-12-06,264.88
1212,2025-10-19,195.02
1212,2025-09-13,284.43
1212,2025-08-29,207.69
1213,2025-11-25,217.53
1213,2025-10-30,98.57
1213,2025-08-22,349.25
1213,2025-03-30,164.99
1213,2024-11-21,504.61
1214,2025-03-10,129.56
1214,2025-02-24,59.28
1215,2025-12-25,109.31
1215,2025-06-04,874.53
1215,2025-03-17,104.94
1216,2025-04-28,284.3
1216,2025-03-28,96.1
1216,2025-03-05,116.48
1216,2024-12-21,54.13
1216,2024-11-21,152.37
1216,2024-08-07,222.73
1216,2024-07-19,115.46
1217,2025-11-26,141.08
1217,2025-11-16,207.73
1217,2025-10-19,241.38
1218,2026-03-20,535.96
1218,2026-03-14,307.79
1218,2026-01-30,492.7
1218,2025-12-25,367.66
1218,2025-12-11,982.18
1218,2025-11-22,339.36
1218,2025-10-13,137.94
1219,2026-05-15,181.27
1219,2026-05-07,261.62
1219,2026-03-12,460.4
1219,2026-03-05,716.85
1219,2026-02-14,242.95
1219,2026-02-12,255.58
1219,2026-02-08,686.76
1219,2026-01-28,137.26
1219,2026-01-20,184.05
1219,2026-01-08,477.9
1219,2025-12-22,339.11
1219,2025-12-07,685.09
1220,2024-11-26,168.29
1221,2026-04-11,97.97
1221,2025-12-11,97.2
1221,2025-11-29,178.29
1222,2026-05-08,533.38
1222,2026-03-20,451.86
1222,2026-03-07,196.36
1222,2026-01-12,428.84
1223,2025-09-08,418.86
1223,2025-08-29,236.75
1223,2025-05-01,139.24
1223,2025-04-15,689.3
1223,2025-03-13,760.12
1223,2025-02-11,239.02
1224,2026-02-27,390.76
1224,2025-12-26,307.45
1225,2026-04-20,98.8
1225,2026-02-25,698.26
1225,2025-12-05,118.57
1225,2025-08-30,266.07
1225,2025-07-07,517.61
1225,2025-03-26,421.32
1225,2024-11-14,378.74
1225,2024-11-08,254.72
1225,2024-10-18,376.64
1225,2024-08-21,223.59
1226,2026-05-24,652.97
1226,2026-05-15,857.99
1226,2026-05-13,676.84
1226,2026-04-06,357.7
1226,2026-04-06,384.38
1226,2026-03-14,326.97
1227,2025-06-03,107.39
1228,2026-05-14,307.04
1228,2026-03-03,43.29
1229,2026-05-01,302.78
1230,2025-12-29,157.63
1230,2025-10-08,106.08
1230,2025-09-06,249.31
1230,2025-06-09,332.56
1230,2025-05-27,225.03
1231,2026-02-25,222.18
1231,2026-02-19,401.52
1231,2026-02-11,97.95
1231,2025-11-22,61.5
1231,2025-09-02,262.29
1231,2025-08-26,197.91
1231,2025-08-02,59.13
1231,2025-06-18,99.55
1231,2025-05-13,361.4
1231,2025-04-06,337.08
1231,2025-01-30,341.37
1231,2025-01-12,528.47
1231,2025-01-10,346.24
1232,2026-03-19,184.23
1232,2026-01-26,201.66
1232,2025-08-14,228.46
1232,2025-03-09,493.23
1232,2025-02-28,272.01
1232,2025-02-25,209.6
1232,2024-06-05,102.76
1233,2025-08-18,319.93
1233,2025-06-26,407.21
1233,2024-09-03,216.64
1234,2026-02-26,524.21
1234,2025-09-23,411.11
1234,2025-09-18,267.12
1234,2025-06-05,257.08
1234,2025-05-14,240.26
1234,2025-03-08,416.99
1234,2025-02-13,163.86
1234,2025-01-01,287.13
1235,2026-04-26,242.01
1235,2026-02-15,404.22
1235,2026-01-21,343.6
1235,2026-01-03,140.71
1235,2025-12-19,312.35
1236,2025-09-03,280.17
1236,2025-08-21,205.15
1236,2025-02-04,283.46
1236,2024-12-26,241.27
1237,2026-01-17,199.92
1237,2025-12-05,427.61
1237,2025-11-11,251.63
1237,2025-05-24,221.43
1238,2025-04-22,152.29
1238,2025-01-01,249.55
1238,2024-12-25,217.01
1239,2026-04-15,92.5
1239,2026-01-01,644.69
1239,2025-04-02,429.82
1239,2025-02-05,235.99
1239,2024-08-14,234.21
1240,2025-08-12,187.11
1240,2025-06-23,388.89
1240,2025-06-21,313.3
1241,2026-04-06,110.11
1242,2026-02-17,453.19
1242,2026-02-12,235.82
1242,2026-02-05,209.21
1242,2026-01-25,401.87
1242,2025-12-30,368.27
1242,2025-12-17,101.72
1242,2025-12-08,154.91
1242,2025-11-22,557.44
1242,2025-10-02,108.88
1243,2026-05-17,187.71
1243,2026-05-13,432.07
1243,2026-05-03,71.45
1243,2026-03-20,236.12
1243,2025-12-13,81.88
1244,2026-02-15,268.65
1244,2026-01-21,95.7
1244,2025-12-24,143.59
1244,2025-12-24,125.94
1245,2026-05-17,475.66
1245,2026-05-11,1106.09
1245,2026-05-10,439.7
1245,2026-03-30,396.91
1245,2026-03-24,285.17
1245,2026-03-19,509.23
1245,2026-03-15,304.53
1245,2026-02-27,178.62
1245,2026-02-21,502.97
1245,2026-02-15,207.18
1245,2026-02-12,687.19
1245,2026-02-08,255.48
1245,2026-02-03,434.49
1245,2026-02-01,87.64
1246,2026-05-11,386.87
1246,2026-04-24,358.65
1246,2025-11-27,143.05
1246,2025-08-04,219.43
1246,2025-04-07,329.58
1246,2024-09-15,161.87
1247,2025-12-26,492.76
1247,2025-12-23,133.95
1247,2025-08-24,292.97
1247,2025-08-14,377.15
1248,2026-01-21,213.83
1248,2026-01-19,112.48
1248,2025-12-08,462.76
1248,2025-12-06,540.15
1248,2025-12-03,253.55
1249,2026-04-29,220.7
1249,2026-01-22,498.95
1249,2025-12-23,284.19
1249,2025-12-14,535.39
1249,2025-11-01,591.73
1249,2025-10-25,171.13
1249,2025-10-21,170.17
1249,2025-09-09,275.76
1249,2025-08-22,1004.87
1249,2025-08-21,427.05
1249,2025-06-06,316.87
1249,2025-05-04,360.36
1250,2025-11-30,388.66
1250,2025-11-29,391.14
1250,2025-11-27,295.7
1251,2026-06-04,368.8
1251,2026-03-04,491.29
1251,2026-02-18,259.83
1251,2026-02-01,747.92
1251,2025-12-11,261.46
1251,2025-11-26,676.29
1251,2025-10-24,354.82
1251,2025-08-27,396.94
1251,2025-08-21,802.59
1251,2025-08-16,610.41
1251,2025-07-05,537.42
1251,2025-06-26,902.8
1251,2025-06-22,411.83
1251,2025-06-13,294.43
1251,2025-04-23,414.61
1252,2026-02-24,90.7
1252,2026-02-02,213.84
1252,2026-01-12,296.02
1252,2026-01-09,448.44
1252,2025-11-03,478.35
1252,2025-11-02,1066.11
1252,2025-10-05,122.58
1252,2025-10-03,569.52
1253,2026-04-21,430.58
1253,2026-01-28,334.7
1253,2025-12-16,99.91
1254,2026-05-15,418.0
1254,2026-05-14,182.24
1254,2026-04-10,301.03
1254,2025-11-04,213.74
1254,2025-10-08,404.52
1254,2025-09-30,166.01
1254,2025-07-15,287.67
1254,2025-07-01,136.52
1255,2026-02-15,133.09
1255,2026-01-11,530.28
1255,2026-01-01,708.38
1255,2025-11-09,364.93
1256,2026-04-19,648.52
1256,2026-04-18,208.34
1256,2026-04-16,326.67
1256,2026-04-16,189.56
1256,2026-04-15,217.01
1256,2026-04-13,366.48
1256,2026-04-01,448.1
1256,2026-03-26,448.85
1256,2026-03-23,330.11
1256,2026-03-19,307.66
1256,2026-03-12,145.07
1256,2026-03-12,376.87
1256,2026-03-04,252.54
1257,2026-03-20,427.31
1257,2026-03-10,267.24
1257,2025-08-18,751.78
1257,2025-08-06,608.57
1257,2025-06-16,697.0
1257,2025-04-17,436.13
1257,2024-11-22,352.39
1257,2024-11-07,120.82
1257,2024-09-12,155.05
1257,2024-07-09,340.78
1258,2026-04-10,1109.47
1258,2026-03-15,239.4
1258,2026-03-02,158.82
1258,2026-02-17,597.56
1258,2026-01-27,622.1
1258,2026-01-25,1170.17
1259,2026-01-13,123.06
1259,2025-03-20,700.8
1259,2025-02-13,159.46
1259,2025-02-12,99.73
1259,2024-12-05,286.51
1260,2025-05-15,171.23
1260,2025-05-09,430.25
1260,2025-04-08,352.07
1260,2025-02-25,169.45
1261,2025-05-14,49.41
1261,2025-04-07,148.15
1261,2025-03-17,169.37
1261,2025-01-22,105.13
1262,2026-05-03,250.7
1262,2026-05-02,198.11
1262,2026-03-08,438.68
1262,2026-01-24,298.39
1263,2026-05-29,297.85
1263,2026-05-08,142.71
1263,2026-03-19,328.77
1263,2026-01-20,199.91
1263,2025-12-22,189.14
1263,2025-11-20,325.96
1264,2026-01-06,163.65
1265,2025-11-10,242.74
1265,2025-04-04,86.76
1265,2025-01-04,183.95
1265,2024-10-22,277.2
1265,2024-07-29,156.57
1266,2026-06-04,495.94
1266,2026-05-15,842.01
1266,2026-04-29,475.89
1266,2026-04-24,337.27
1266,2026-04-17,416.31
1266,2026-03-03,991.44
1266,2026-03-02,296.35
1266,2026-02-25,282.85
1266,2026-02-22,520.5
1266,2026-01-14,532.2
1266,2025-12-20,205.27
1267,2026-06-05,69.17
1268,2026-05-01,143.28
1268,2025-09-12,93.91
1268,2025-04-03,340.08
1269,2025-07-01,691.44
1269,2025-06-24,179.83
1270,2025-12-06,360.36
1270,2025-10-16,626.97
1270,2025-10-07,114.9
1270,2025-05-16,312.54
1271,2026-05-01,137.71
1271,2026-04-30,130.63
1271,2026-02-26,222.13
1271,2026-02-22,189.48
1271,2026-02-01,199.58
1271,2025-10-06,416.14
1271,2025-09-12,176.14
1272,2025-11-28,250.33
1272,2025-10-09,148.37
1273,2026-04-06,1246.1
1273,2026-03-21,670.23
1273,2025-12-17,85.21
1273,2025-12-05,180.68
1273,2025-11-26,761.19
1273,2025-11-02,410.31
1273,2025-10-04,118.01
1273,2025-09-28,188.67
1274,2026-03-14,53.06
1274,2026-02-27,540.91
1275,2026-02-05,278.08
1275,2025-12-09,122.4
1275,2025-08-21,227.06
1275,2025-03-15,625.91
1275,2025-02-24,291.17
1275,2025-01-13,118.43
1276,2025-08-21,217.48
1276,2025-07-03,406.51
1276,2025-07-02,572.25
1276,2025-06-29,394.46
1276,2025-05-09,285.31
1276,2025-04-18,303.05
1276,2025-04-15,698.56
1277,2025-07-05,572.08
1277,2025-02-05,700.9
1277,2024-11-04,152.29
1277,2024-09-16,144.12
1277,2024-08-05,238.11
1278,2025-08-22,101.6
1278,2025-08-04,215.27
1278,2025-06-28,127.61
1278,2025-03-26,134.85
1279,2026-05-19,320.39
1279,2026-05-10,165.99
1279,2026-05-01,203.82
1280,2025-10-24,345.62
1280,2025-08-13,246.91
1280,2025-04-21,256.55
1280,2025-03-13,555.9
1280,2025-01-07,384.1
1280,2024-12-19,229.0
1281,2025-11-19,375.91
1281,2025-08-01,322.65
1281,2024-12-25,149.08
1282,2026-05-24,73.69
1282,2026-05-17,104.72
1282,2026-03-22,388.21
1282,2026-01-29,458.67
1282,2025-12-20,315.97
1282,2025-09-30,451.47
1283,2026-04-20,462.69
1283,2026-04-01,596.25
1283,2026-02-25,366.26
1283,2026-01-03,518.71
1283,2025-10-29,174.63
1283,2025-08-24,119.11
1283,2025-08-13,300.6
1284,2026-02-11,349.15
1284,2025-10-27,483.09
1284,2025-09-14,160.39
1285,2025-07-01,184.14
1285,2024-11-02,249.41
1286,2026-03-15,152.48
1286,2025-10-31,168.17
1287,2026-03-21,198.63
1287,2026-03-06,496.53
1287,2026-03-04,628.02
1287,2026-02-26,433.04
1287,2026-02-16,64.62
1287,2026-02-16,329.57
1288,2026-02-06,895.65
1288,2026-01-19,216.49
1288,2025-11-09,129.09
1288,2025-11-07,812.04
1288,2025-10-16,401.4
1288,2025-08-28,335.88
1288,2025-06-30,163.08
1288,2025-06-29,353.61
1288,2025-03-19,274.85
1289,2026-05-20,97.3
1289,2026-04-17,194.72
1289,2026-03-27,215.25
1289,2026-02-24,542.71
1290,2025-08-14,179.12
1290,2025-07-16,288.66
1291,2026-05-10,121.47
1291,2025-08-05,560.42
1292,2026-04-23,256.52
1292,2026-04-12,172.54
1293,2026-03-20,129.61
1293,2025-12-28,154.83
1293,2025-12-03,82.57
1293,2025-11-22,613.17
1294,2026-03-25,441.07
1294,2026-02-02,219.53
1294,2026-01-31,519.71
1294,2026-01-25,1160.83
1294,2026-01-21,730.29
1294,2026-01-15,311.62
1294,2026-01-07,251.88
1294,2025-12-02,475.92
1294,2025-11-08,558.86
1294,2025-10-26,319.82
1294,2025-10-04,547.89
1294,2025-06-16,346.07
1294,2025-04-28,341.95
1294,2025-04-10,337.4
1295,2026-03-04,642.95
1295,2026-02-15,86.68
1295,2026-01-31,308.04
1295,2026-01-06,141.72
1295,2025-12-19,816.61
1295,2025-11-17,94.09
1295,2025-10-21,539.78
1295,2025-09-29,405.58
1295,2025-06-06,245.65
1296,2025-10-30,446.32
1296,2025-08-16,275.56
1296,2025-07-03,380.67
1297,2026-02-26,418.63
1297,2026-02-13,197.53
1297,2025-06-19,356.18
1298,2026-04-18,166.21
1298,2026-03-22,302.97
1298,2026-03-02,682.02
1298,2025-10-06,219.43
1298,2025-08-08,432.35
1298,2025-07-31,183.59
1298,2025-05-05,304.93
1299,2025-10-07,385.95
1299,2025-07-21,338.54
1299,2025-04-27,155.52
1300,2026-01-09,296.12
1300,2025-06-23,432.17
1301,2026-03-14,295.9
1301,2026-02-22,182.24
1301,2025-06-10,205.61
1301,2025-05-15,93.9
1302,2026-02-20,261.89
1303,2026-05-26,112.91
1303,2026-05-24,254.29
1303,2026-05-24,184.78
1303,2026-05-21,506.12
1304,2026-03-13,179.96
1304,2026-03-10,563.59
1304,2026-02-13,175.16
1304,2026-01-31,226.6
1304,2025-02-08,286.85
1305,2025-10-20,79.46
1305,2025-09-23,472.46
1305,2025-08-19,104.72
1305,2025-07-23,248.24
1305,2025-05-09,144.51
1305,2025-04-18,211.35
1306,2026-01-04,433.91
1306,2025-12-20,169.96
